result,評価項目,評価表現,評判情報
"",汎用性,がありません,バッテリーは、単三乾電池であることが長所であり、汎用性が高く文句ありません。
"",汎用性,に優れた,バッテリーも汎用性に優れた単三電池が使えますので、次々開発され性能アップしている新型の充電電池を使えます。
"",合わせ,もありません,USMも期待通りの静粛性があり、AFのみならずMFでのピンと合わせもストレスがありません。
"",構造,はものです,それよりも、バッテリを本体から取り出さないと充電できない構造は、将来的に改善してほしいものです。
"",設定,といい,ベストショット機能といい、つまみでの設定といい、毎度毎度フキダシで説明が出てくるので、デジカメ初心者の方にはおすすめしやすい機種です。
"",設定,があり,使い込むほどに「なるほど」「へえー」という表示や設定があり、ハイアマチュアでも使える懐の広さがあります。
"",設定,があり,このカメラもW／Bの設定がたくさんあり、強弱がつけられるようになっていますが、個人的にはWB取り込みだけで、あとは強弱のできる3原色の色フィルターがあればいい。
"",設定,をして,微妙な設定をして、凝った写真を撮る人には向いていません。
"",設定,がありません,って言うか、1024×768サイズの設定がありません。
"",設定,があると,ただ、さらに希望を言えば、セレクトレバーのワンプッシュでFNボタンの代わりにできる設定があると、もっと便利だと思います。
"",設定,はない,ただ、細かい設定はないものの、オートが非常に優秀なので、ポケットにすっと入る広角デジカメならFX33はいい機種だと思います。
"",設定,はありません,ISO感度やWバランスなどの設定はありません。
"",設定,も良い,設定もしやすく非常に良い。
"",設定,をして,細かな設定をして撮る写真は一眼などに任せればよく、コンパクトデジカメは簡単に綺麗な写真が撮れる事に一つの大きな意義があるはず。
"",設定,はない,余分な設定は一切ない。
"",設定,がある,Dレンズであれば、絞り環で操作もできる設定があるため、絞り優先での操作設定では使いやすくなる。
"",設定,は良いので,本当はフォーカスを距離で直接指定するモードを、そんなに設定は細かくなくて良いのでコンパクトカメラにもつけて欲しいところです。
"",設定,もありますが,段階をつける設定もありますが、微妙な感じです。
"",設定,は思います,このような設定はリコーだけだと思います。
"",設定,がある,ダイヤルにISO感度優先モードなどの設定がある点、ダイヤルが二つあるので例えば絞り優先モードでのシャッタースピードを変えたいときにもうひとつのダイヤルを廻せば簡単に調整できる点、その他の操作もしやすいなど、多機能であるのに取り扱いがしやすいカメラだと感じました。
"",設定,はないです,という設定はないです。
"",設定,は良く,◎___ファンクションキーやメニューに割り振られた設定は良く、スピーディーに目的の機能に行けます。
"",設定,が良い,携帯性は、このクラスででは丁度良いサイズと重量かと機能性は、撮影モードの設定がしやすく良い液晶は、流石に3インチは大きい!
