result,評価項目,評価表現,評判情報
"",画角,が得られる,銀塩一眼レフも使ったことがなかったのですが、銀塩では標準レンズの50mmが基本としてよく使われていると知り、D50で近い画角が得られる35mmを選びました。
"",画角,になり,APS-Cサイズだと、50mm位の画角になり、画角そのものには面白みはさほど感じませんが、発色やボケ具合など、かなり気にいっています。
"",画角,がよく,一眼デジにつけると30ミリ相当の画角が普段使いにちょうどよく、フィルムカメラ、デジカメ両方に重宝する優秀なレンズです。
"",画角,はいいです,でも24ミリから使える画角はいいです。
"",画角,になり,ワイコンをつけると19mm相当の画角になり、その優秀なレンズは周辺部まできもちの良い画を写しとってくれる。
"",画角,がいいです,風景撮影が多いので、この画角が丁度いいです。
"",画角,になる,最初はDXフォーマットで35mmカメラ換算35mmレンズの画角になるNikkor24/2.8を買うつもりでしたが、シグマ24/1.8を選択して間違いなかったと今では思っています。
"",画角,になる,APS-Cではポートレートに向く画角になることもあって開放で息子をバシバシ撮りまくりました。
"",画角,になる,APS-Cサイズで50ミリ位の画角になるよう35ミリを出してくれると最高なんですけどね。
"",画角,があります,レンズはかなり画角があります。
"",画角,があり,40Dのキットレンズとして購入しましたが、普段着けっぱなしで使うには広角域から中望遠域まで広い画角があり便利なレンズです。
"",画角,がなる,また、、、28-300mmやデジタルだと18-200mmなど高倍率ズームもあり、魅力が薄れている部分もありますが、高倍率ズーム(のインナーフォーカス)は近距離〜中距離だと画角が広くなる(5〜8mとかの近い距離だと55-200mmと18-200mmの同じ200mmで撮影しても、繰り出しフォーカスタイプの55-200mmの方が大きく撮れる)という事もありますし、レンズ自体がコンパクトという利点もありますので、まだまだ商品価値的には魅力のあるカテゴリーだと思います。
"",画角,になる,5Dなどのフルサイズでは、17ミリが17ミリの画角になるため、超広角域から始まるズームになります。
"",画角,もいいと,40Dで使っていますが画角も、旅行での家族写真を多く撮る人には一本でこなせるのでいいと思います。
"",画角,がいいです,風景撮影が多いので、この画角が丁度いいです。
"",画角,になる,APS-Cではポートレートに向く画角になることもあって開放で息子をバシバシ撮りまくりました。
"",画角,になる,APS-Cサイズで50ミリ位の画角になるよう35ミリを出してくれると最高なんですけどね。
"",画角,になる,APS-Cで標準レンズくらいの画角になるレンズとして購入しました。
"",画角,が得られる,で自分にとって標準と言える画角が得られるレンズです。
"",画角,は良いと,高倍率で画角は良いと思いますが、設計が古いせいでしょうか大きすぎる感じがします。
"",組み合わせ,は最高ですね,なんと言ってもシャッタースピードダイヤルと絞りリングの組み合わせは最高ですね。
"",組み合わせ,が良いです,セットレンズとの組み合わせがとても良いです。
"",組み合わせ,は最高です,"AF-SDX17-55/F2.8,AF-S24-70/F2.8,AF-S70-300/F4.5-5.6との組み合わせはバランスよく最高です。"
"",組み合わせ,が良いと,特に自分の好きな短焦点レンズの(全長が)短いものを装着した組み合わせが良いと思います。
