result,評価項目,評価表現,評判情報
"",安心感,があります,全ズーム域にて、レンズ長が不変であるため、防塵防滴の意味合いから見ても、非常に安心感があります。
"",安心感,が違います,ただプライスを考えると十分満足いきますし、防塵仕様などやはりLレンズならではの安心感が違います。
"",安心感,もあります,少し重みもありますが、手ぶれ機能もありますので、安心感もあります。
"",安心感,が違います,ISも付いて適応範囲が広いので撮影に持って行くと安心感が違います。
"",安心感,がありますが,<機能性>___防塵防滴機能があり、安心感がありますが、ズームによるレンズの伸びで埃等が入らないかは不安に感じる部分です。
"",安心感,は良いです,大き目のポケットなら何とか入りますし、10倍ズーム機がポッケに入ってる安心感は良いです。
"",安心感,があります,使っていて安心感があります。
"",安心感,があります,自重落下を防ぐ固めのトルクも納得で、レンズロックボタンがあるのは三脚使用時に下向きの撮影で安心感があります。
"",安心感,が高いです,カメラ本体に手ぶれ補正を持つ機種とは大きく異なり、ファインダーでブレの確認ができるのは、安心感が高いです。
"",安心感,がある,・トキナーの朴訥で不器用とすら思えるマジメさに惚れたこれらが『みんなが使っている』という安心感があるタムロンでは無く、トキナーを選択した理由です。
"",安心感,がある,AF/MFの切り替えスイッチは、少し硬いが、ちょっと触れたぐらいでは動かない程度なので、かえって安心感がある。
"",安心感,もありますが,この機種の決め手は、HDV規格という成熟した技術による安心感もありますが、それ以上に決め手となったのは、持ちやすさです。
"",安心感,がある,画質は安心感がある。
"",安心感,がある,使っていて安心感がある．
"",安心感,があると,サンパックのPZ42XやニッシンジャパンのDi622などと悩みましたが、カメラを買い換えた場合なども含めて、やはり純正の方が安心感があると判断して、また、光量にも余裕がありますので、こちらを購入しました。
"",安心感,を考えると,SIGMAの530DGSUPERが似たようなスペックでかなり安価、最新ですが、純正の安心感を考えるとコストパフォーマンスも悪くないように思います。
"",安心感,はあります,10メガということで8メガ(30D)との差は感じられませんがクラス基準画素数ということで安心感はあります。
"",安心感,があります,やっぱり視野率100%というのは安心感があります。
"",安心感,もある,持ちも良いし、単三乾電池だとすぐ手に入る安心感もある。
"",安心感,があります,A640では無くズームしたときなど手振れ警告が頻繁に出ましたが、この機種は安心感があります。
